Season,Week,GameStatus,GameSlot,GameDate,AwayTeam,AwayScore,HomeTeam,HomeScore
2010,PRESEASON WEEK 3,FINAL,Sunday,August 29th,PIT,17.0,DEN,34.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,BUF,23.0,DET,28.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,CIN,30.0,IND,28.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,NE,17.0,NYG,20.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,ATL,9.0,JAC,13.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,CAR,3.0,PIT,19.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,NYJ,21.0,PHI,17.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,BAL,21.0,STL,27.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,CHI,10.0,CLE,13.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,DEN,24.0,MIN,31.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,GB,13.0,KC,17.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,MIA,25.0,DAL,27.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,NO,24.0,TEN,27.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,TB,24.0,HOU,17.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,SD,14.0,SF,17.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,SEA,24.0,OAK,27.0
2010,PRESEASON WEEK 4,FINAL,Thursday,September 2nd,WAS,10.0,ARI,20.0
2010,WEEK 1,FINAL,Thursday,September 9th,MIN,9.0,NO,14.0
2010,WEEK 1,FINAL,Sunday,September 12th,CLE,14.0,TB,17.0
2010,WEEK 1,FINAL,Sunday,September 12th,MIA,15.0,BUF,10.0
2010,WEEK 1,FINAL,Sunday,September 12th,CIN,24.0,NE,38.0
2010,WEEK 1,FINAL,Sunday,September 12th,IND,24.0,HOU,34.0
2010,WEEK 1,FINAL,Sunday,September 12th,DEN,17.0,JAC,24.0
2010,WEEK 1,FINAL,Sunday,September 12th,OAK,13.0,TEN,38.0
2010,WEEK 1,FINAL,Sunday,September 12th,CAR,18.0,NYG,31.0
2010,WEEK 1,FINAL,Sunday,September 12th,DET,14.0,CHI,19.0
2010,WEEK 1,FINAL,Sunday,September 12th,ARI,17.0,STL,13.0
2010,WEEK 1,FINAL,Sunday,September 12th,ATL,9.0,PIT,15.0
2010,WEEK 1,FINAL,Sunday,September 12th,GB,27.0,PHI,20.0
2010,WEEK 1,FINAL,Sunday,September 12th,SF,6.0,SEA,31.0
2010,WEEK 1,FINAL,Sunday,September 12th,DAL,7.0,WAS,13.0
2010,WEEK 1,FINAL,Monday,September 13th,BAL,10.0,NYJ,9.0
2010,WEEK 1,FINAL,Monday,September 13th,SD,14.0,KC,21.0
2010,WEEK 2,FINAL,Sunday,September 19th,HOU,30.0,WAS,27.0
2010,WEEK 2,FINAL,Sunday,September 19th,BUF,7.0,GB,34.0
2010,WEEK 2,FINAL,Sunday,September 19th,MIA,14.0,MIN,10.0
2010,WEEK 2,FINAL,Sunday,September 19th,KC,16.0,CLE,14.0
2010,WEEK 2,FINAL,Sunday,September 19th,PIT,19.0,TEN,11.0
2010,WEEK 2,FINAL,Sunday,September 19th,CHI,27.0,DAL,20.0
2010,WEEK 2,FINAL,Sunday,September 19th,PHI,35.0,DET,32.0
2010,WEEK 2,FINAL,Sunday,September 19th,ARI,7.0,ATL,41.0
2010,WEEK 2,FINAL,Sunday,September 19th,TB,20.0,CAR,7.0
2010,WEEK 2,FINAL,Sunday,September 19th,SEA,14.0,DEN,31.0
2010,WEEK 2,FINAL,Sunday,September 19th,STL,14.0,OAK,16.0
2010,WEEK 2,FINAL,Sunday,September 19th,NE,14.0,NYJ,28.0
2010,WEEK 2,FINAL,Sunday,September 19th,BAL,10.0,CIN,15.0
2010,WEEK 2,FINAL,Sunday,September 19th,JAC,13.0,SD,38.0
2010,WEEK 2,FINAL,Sunday,September 19th,NYG,14.0,IND,38.0
2010,WEEK 2,FINAL,Monday,September 20th,NO,25.0,SF,22.0
2010,WEEK 3,FINAL,Sunday,September 26th,TEN,29.0,NYG,10.0
2010,WEEK 3,FINAL,Sunday,September 26th,CIN,20.0,CAR,7.0
2010,WEEK 3,FINAL,Sunday,September 26th,PIT,38.0,TB,13.0
2010,WEEK 3,FINAL,Sunday,September 26th,BUF,30.0,NE,38.0
2010,WEEK 3,FINAL,Sunday,September 26th,CLE,17.0,BAL,24.0
2010,WEEK 3,FINAL,Sunday,September 26th,DET,10.0,MIN,24.0
2010,WEEK 3,FINAL,Sunday,September 26th,ATL,27.0,NO,24.0
2010,WEEK 3,FINAL,Sunday,September 26th,WAS,16.0,STL,30.0
2010,WEEK 3,FINAL,Sunday,September 26th,DAL,27.0,HOU,13.0
2010,WEEK 3,FINAL,Sunday,September 26th,SF,10.0,KC,31.0
2010,WEEK 3,FINAL,Sunday,September 26th,PHI,28.0,JAC,3.0
2010,WEEK 3,FINAL,Sunday,September 26th,IND,27.0,DEN,13.0
2010,WEEK 3,FINAL,Sunday,September 26th,OAK,23.0,ARI,24.0
2010,WEEK 3,FINAL,Sunday,September 26th,SD,20.0,SEA,27.0
2010,WEEK 3,FINAL,Sunday,September 26th,NYJ,31.0,MIA,23.0
2010,WEEK 3,FINAL,Monday,September 27th,GB,17.0,CHI,20.0
2010,WEEK 4,FINAL,Sunday,October 3rd,NYJ,38.0,BUF,14.0
2010,WEEK 4,FINAL,Sunday,October 3rd,CIN,20.0,CLE,23.0
2010,WEEK 4,FINAL,Sunday,October 3rd,BAL,17.0,PIT,14.0
2010,WEEK 4,FINAL,Sunday,October 3rd,DEN,26.0,TEN,20.0
2010,WEEK 4,FINAL,Sunday,October 3rd,DET,26.0,GB,28.0
2010,WEEK 4,FINAL,Sunday,October 3rd,SF,14.0,ATL,16.0
2010,WEEK 4,FINAL,Sunday,October 3rd,CAR,14.0,NO,16.0
2010,WEEK 4,FINAL,Sunday,October 3rd,SEA,3.0,STL,20.0
2010,WEEK 4,FINAL,Sunday,October 3rd,IND,28.0,JAC,31.0
2010,WEEK 4,FINAL,Sunday,October 3rd,HOU,31.0,OAK,24.0
2010,WEEK 4,FINAL,Sunday,October 3rd,WAS,17.0,PHI,12.0
2010,WEEK 4,FINAL,Sunday,October 3rd,ARI,10.0,SD,41.0
2010,WEEK 4,FINAL,Sunday,October 3rd,CHI,3.0,NYG,17.0
2010,WEEK 4,FINAL,Monday,October 4th,NE,41.0,MIA,14.0
2010,WEEK 4,BYE,,,DAL,,,
2010,WEEK 4,BYE,,,KC,,,
2010,WEEK 4,BYE,,,MIN,,,
2010,WEEK 4,BYE,,,TB,,,
2010,WEEK 5,FINAL,Sunday,October 10th,JAC,36.0,BUF,26.0
2010,WEEK 5,FINAL,Sunday,October 10th,DEN,17.0,BAL,31.0
2010,WEEK 5,FINAL,Sunday,October 10th,KC,9.0,IND,19.0
2010,WEEK 5,FINAL,Sunday,October 10th,GB,13.0,WAS,16.0
2010,WEEK 5,FINAL,Sunday,October 10th,STL,6.0,DET,44.0
2010,WEEK 5,FINAL,Sunday,October 10th,CHI,23.0,CAR,6.0
2010,WEEK 5,FINAL,Sunday,October 10th,TB,24.0,CIN,21.0
2010,WEEK 5,FINAL,Sunday,October 10th,ATL,20.0,CLE,10.0
2010,WEEK 5,FINAL,Sunday,October 10th,NYG,34.0,HOU,10.0
2010,WEEK 5,FINAL,Sunday,October 10th,NO,20.0,ARI,30.0
2010,WEEK 5,FINAL,Sunday,October 10th,TEN,34.0,DAL,27.0
2010,WEEK 5,FINAL,Sunday,October 10th,SD,27.0,OAK,35.0
2010,WEEK 5,FINAL,Sunday,October 10th,PHI,27.0,SF,24.0
2010,WEEK 5,FINAL,Monday,October 11th,MIN,20.0,NYJ,29.0
2010,WEEK 5,BYE,,,SEA,,,
2010,WEEK 5,BYE,,,PIT,,,
2010,WEEK 5,BYE,,,NE,,,
2010,WEEK 5,BYE,,,MIA,,,
2010,WEEK 6,FINAL,Sunday,October 17th,MIA,23.0,GB,20.0
2010,WEEK 6,FINAL,Sunday,October 17th,SD,17.0,STL,20.0
2010,WEEK 6,FINAL,Sunday,October 17th,BAL,20.0,NE,23.0
2010,WEEK 6,FINAL,Sunday,October 17th,CLE,10.0,PIT,28.0
2010,WEEK 6,FINAL,Sunday,October 17th,KC,31.0,HOU,35.0
2010,WEEK 6,FINAL,Sunday,October 17th,DET,20.0,NYG,28.0
2010,WEEK 6,FINAL,Sunday,October 17th,ATL,17.0,PHI,31.0
2010,WEEK 6,FINAL,Sunday,October 17th,SEA,23.0,CHI,20.0
2010,WEEK 6,FINAL,Sunday,October 17th,NO,31.0,TB,6.0
2010,WEEK 6,FINAL,Sunday,October 17th,NYJ,24.0,DEN,20.0
2010,WEEK 6,FINAL,Sunday,October 17th,OAK,9.0,SF,17.0
2010,WEEK 6,FINAL,Sunday,October 17th,DAL,21.0,MIN,24.0
2010,WEEK 6,FINAL,Sunday,October 17th,IND,27.0,WAS,24.0
2010,WEEK 6,FINAL,Monday,October 18th,TEN,30.0,JAC,3.0
2010,WEEK 6,BYE,,,ARI,,,
2010,WEEK 6,BYE,,,CIN,,,
2010,WEEK 6,BYE,,,BUF,,,
2010,WEEK 6,BYE,,,CAR,,,
2010,WEEK 7,FINAL,Sunday,October 24th,CIN,32.0,ATL,39.0
2010,WEEK 7,FINAL,Sunday,October 24th,PIT,23.0,MIA,22.0
2010,WEEK 7,FINAL,Sunday,October 24th,BUF,34.0,BAL,37.0
2010,WEEK 7,FINAL,Sunday,October 24th,JAC,20.0,KC,42.0
2010,WEEK 7,FINAL,Sunday,October 24th,CLE,30.0,NO,17.0
2010,WEEK 7,FINAL,Sunday,October 24th,WAS,17.0,CHI,14.0
2010,WEEK 7,FINAL,Sunday,October 24th,SF,20.0,CAR,23.0
2010,WEEK 7,FINAL,Sunday,October 24th,STL,17.0,TB,18.0
2010,WEEK 7,FINAL,Sunday,October 24th,PHI,19.0,TEN,37.0
2010,WEEK 7,FINAL,Sunday,October 24th,ARI,10.0,SEA,22.0
2010,WEEK 7,FINAL,Sunday,October 24th,NE,23.0,SD,20.0
2010,WEEK 7,FINAL,Sunday,October 24th,OAK,59.0,DEN,14.0
2010,WEEK 7,FINAL,Sunday,October 24th,MIN,24.0,GB,28.0
2010,WEEK 7,FINAL,Monday,October 25th,NYG,41.0,DAL,35.0
2010,WEEK 7,BYE,,,NYJ,,,
2010,WEEK 7,BYE,,,HOU,,,
2010,WEEK 7,BYE,,,DET,,,
2010,WEEK 7,BYE,,,IND,,,
2010,WEEK 8,FINAL,Sunday,October 31st,DEN,16.0,SF,24.0
2010,WEEK 8,FINAL,Sunday,October 31st,JAC,35.0,DAL,17.0
2010,WEEK 8,FINAL,Sunday,October 31st,MIA,22.0,CIN,14.0
2010,WEEK 8,FINAL,Sunday,October 31st,BUF,10.0,KC,13.0
2010,WEEK 8,FINAL,Sunday,October 31st,WAS,25.0,DET,37.0
2010,WEEK 8,FINAL,Sunday,October 31st,CAR,10.0,STL,20.0
2010,WEEK 8,FINAL,Sunday,October 31st,GB,9.0,NYJ,0.0
2010,WEEK 8,FINAL,Sunday,October 31st,TEN,25.0,SD,33.0
2010,WEEK 8,FINAL,Sunday,October 31st,MIN,18.0,NE,28.0
2010,WEEK 8,FINAL,Sunday,October 31st,TB,38.0,ARI,35.0
2010,WEEK 8,FINAL,Sunday,October 31st,SEA,3.0,OAK,33.0
2010,WEEK 8,FINAL,Sunday,October 31st,PIT,10.0,NO,20.0
2010,WEEK 8,FINAL,Monday,November 1st,HOU,17.0,IND,30.0
2010,WEEK 8,BYE,,,NYG,,,
2010,WEEK 8,BYE,,,BAL,,,
2010,WEEK 8,BYE,,,ATL,,,
2010,WEEK 8,BYE,,,CLE,,,
2010,WEEK 8,BYE,,,CHI,,,
2010,WEEK 8,BYE,,,PHI,,,
2010,WEEK 9,FINAL,Sunday,November 7th,NYJ,23.0,DET,20.0
2010,WEEK 9,FINAL,Sunday,November 7th,MIA,10.0,BAL,26.0
2010,WEEK 9,FINAL,Sunday,November 7th,NE,14.0,CLE,34.0
2010,WEEK 9,FINAL,Sunday,November 7th,SD,29.0,HOU,23.0
2010,WEEK 9,FINAL,Sunday,November 7th,CHI,22.0,BUF,19.0
2010,WEEK 9,FINAL,Sunday,November 7th,ARI,24.0,MIN,27.0
2010,WEEK 9,FINAL,Sunday,November 7th,TB,21.0,ATL,27.0
2010,WEEK 9,FINAL,Sunday,November 7th,NO,34.0,CAR,3.0
2010,WEEK 9,FINAL,Sunday,November 7th,NYG,41.0,SEA,7.0
2010,WEEK 9,FINAL,Sunday,November 7th,IND,24.0,PHI,26.0
2010,WEEK 9,FINAL,Sunday,November 7th,KC,20.0,OAK,23.0
2010,WEEK 9,FINAL,Sunday,November 7th,DAL,7.0,GB,45.0
2010,WEEK 9,FINAL,Monday,November 8th,PIT,27.0,CIN,21.0
2010,WEEK 9,BYE,,,TEN,,,
2010,WEEK 9,BYE,,,DEN,,,
2010,WEEK 9,BYE,,,STL,,,
2010,WEEK 9,BYE,,,JAC,,,
2010,WEEK 9,BYE,,,SF,,,
2010,WEEK 9,BYE,,,WAS,,,
2010,WEEK 10,FINAL,Thursday,November 11th,BAL,21.0,ATL,26.0
2010,WEEK 10,FINAL,Sunday,November 14th,TEN,17.0,MIA,29.0
2010,WEEK 10,FINAL,Sunday,November 14th,NYJ,26.0,CLE,20.0
2010,WEEK 10,FINAL,Sunday,November 14th,CIN,17.0,IND,23.0
2010,WEEK 10,FINAL,Sunday,November 14th,HOU,24.0,JAC,31.0
2010,WEEK 10,FINAL,Sunday,November 14th,MIN,13.0,CHI,27.0
2010,WEEK 10,FINAL,Sunday,November 14th,CAR,16.0,TB,31.0
2010,WEEK 10,FINAL,Sunday,November 14th,DET,12.0,BUF,14.0
2010,WEEK 10,FINAL,Sunday,November 14th,KC,29.0,DEN,49.0
2010,WEEK 10,FINAL,Sunday,November 14th,DAL,33.0,NYG,20.0
2010,WEEK 10,FINAL,Sunday,November 14th,SEA,36.0,ARI,18.0
2010,WEEK 10,FINAL,Sunday,November 14th,STL,20.0,SF,23.0
2010,WEEK 10,FINAL,Sunday,November 14th,NE,39.0,PIT,26.0
2010,WEEK 10,FINAL,Monday,November 15th,PHI,59.0,WAS,28.0
2010,WEEK 10,BYE,,,GB,,,
2010,WEEK 10,BYE,,,SD,,,
2010,WEEK 10,BYE,,,NO,,,
2010,WEEK 10,BYE,,,OAK,,,
2010,WEEK 11,FINAL,Thursday,November 18th,CHI,16.0,MIA,0.0
2010,WEEK 11,FINAL,Sunday,November 21st,BAL,37.0,CAR,13.0
2010,WEEK 11,FINAL,Sunday,November 21st,HOU,27.0,NYJ,30.0
2010,WEEK 11,FINAL,Sunday,November 21st,BUF,49.0,CIN,31.0
2010,WEEK 11,FINAL,Sunday,November 21st,OAK,3.0,PIT,35.0
2010,WEEK 11,FINAL,Sunday,November 21st,CLE,20.0,JAC,24.0
2010,WEEK 11,FINAL,Sunday,November 21st,DET,19.0,DAL,35.0
2010,WEEK 11,FINAL,Sunday,November 21st,GB,31.0,MIN,3.0
2010,WEEK 11,FINAL,Sunday,November 21st,SEA,19.0,NO,34.0
2010,WEEK 11,FINAL,Sunday,November 21st,WAS,19.0,TEN,16.0
2010,WEEK 11,FINAL,Sunday,November 21st,ARI,13.0,KC,31.0
2010,WEEK 11,FINAL,Sunday,November 21st,ATL,34.0,STL,17.0
2010,WEEK 11,FINAL,Sunday,November 21st,TB,21.0,SF,0.0
2010,WEEK 11,FINAL,Sunday,November 21st,IND,28.0,NE,31.0
2010,WEEK 11,FINAL,Sunday,November 21st,NYG,17.0,PHI,27.0
2010,WEEK 11,FINAL,Monday,November 22nd,DEN,14.0,SD,35.0
2010,WEEK 12,FINAL,Thursday,November 25th,NE,45.0,DET,24.0
2010,WEEK 12,FINAL,Thursday,November 25th,NO,30.0,DAL,27.0
2010,WEEK 12,FINAL,Thursday,November 25th,CIN,10.0,NYJ,26.0
2010,WEEK 12,FINAL,Sunday,November 28th,JAC,20.0,NYG,24.0
2010,WEEK 12,FINAL,Sunday,November 28th,PIT,19.0,BUF,16.0
2010,WEEK 12,FINAL,Sunday,November 28th,TEN,0.0,HOU,20.0
2010,WEEK 12,FINAL,Sunday,November 28th,MIN,17.0,WAS,13.0
2010,WEEK 12,FINAL,Sunday,November 28th,PHI,26.0,CHI,31.0
2010,WEEK 12,FINAL,Sunday,November 28th,GB,17.0,ATL,20.0
2010,WEEK 12,FINAL,Sunday,November 28th,TB,10.0,BAL,17.0
2010,WEEK 12,FINAL,Sunday,November 28th,CAR,23.0,CLE,24.0
2010,WEEK 12,FINAL,Sunday,November 28th,KC,42.0,SEA,24.0
2010,WEEK 12,FINAL,Sunday,November 28th,MIA,33.0,OAK,17.0
2010,WEEK 12,FINAL,Sunday,November 28th,STL,36.0,DEN,33.0
2010,WEEK 12,FINAL,Sunday,November 28th,SD,36.0,IND,14.0
2010,WEEK 12,FINAL,Monday,November 29th,SF,27.0,ARI,6.0
2010,WEEK 13,FINAL,Thursday,December 2nd,HOU,24.0,PHI,34.0
2010,WEEK 13,FINAL,Sunday,December 5th,BUF,14.0,MIN,38.0
2010,WEEK 13,FINAL,Sunday,December 5th,CLE,13.0,MIA,10.0
2010,WEEK 13,FINAL,Sunday,December 5th,JAC,17.0,TEN,6.0
2010,WEEK 13,FINAL,Sunday,December 5th,DEN,6.0,KC,10.0
2010,WEEK 13,FINAL,Sunday,December 5th,WAS,7.0,NYG,31.0
2010,WEEK 13,FINAL,Sunday,December 5th,CHI,24.0,DET,20.0
2010,WEEK 13,FINAL,Sunday,December 5th,SF,16.0,GB,34.0
2010,WEEK 13,FINAL,Sunday,December 5th,ATL,28.0,TB,24.0
2010,WEEK 13,FINAL,Sunday,December 5th,NO,34.0,CIN,30.0
2010,WEEK 13,FINAL,Sunday,December 5th,OAK,28.0,SD,13.0
2010,WEEK 13,FINAL,Sunday,December 5th,DAL,38.0,IND,35.0
2010,WEEK 13,FINAL,Sunday,December 5th,STL,19.0,ARI,6.0
2010,WEEK 13,FINAL,Sunday,December 5th,CAR,14.0,SEA,31.0
2010,WEEK 13,FINAL,Sunday,December 5th,PIT,13.0,BAL,10.0
2010,WEEK 13,FINAL,Monday,December 6th,NYJ,3.0,NE,45.0
2010,WEEK 14,FINAL,Thursday,December 9th,IND,30.0,TEN,28.0
2010,WEEK 14,FINAL,Sunday,December 12th,NE,36.0,CHI,7.0
2010,WEEK 14,FINAL,Sunday,December 12th,CLE,6.0,BUF,13.0
2010,WEEK 14,FINAL,Sunday,December 12th,CIN,7.0,PIT,23.0
2010,WEEK 14,FINAL,Sunday,December 12th,OAK,31.0,JAC,38.0
2010,WEEK 14,FINAL,Sunday,December 12th,TB,17.0,WAS,16.0
2010,WEEK 14,FINAL,Sunday,December 12th,GB,3.0,DET,7.0
2010,WEEK 14,FINAL,Sunday,December 12th,ATL,31.0,CAR,10.0
2010,WEEK 14,FINAL,Sunday,December 12th,STL,13.0,NO,31.0
2010,WEEK 14,FINAL,Sunday,December 12th,SEA,21.0,SF,40.0
2010,WEEK 14,FINAL,Sunday,December 12th,MIA,10.0,NYJ,6.0
2010,WEEK 14,FINAL,Sunday,December 12th,DEN,13.0,ARI,43.0
2010,WEEK 14,FINAL,Sunday,December 12th,KC,0.0,SD,31.0
2010,WEEK 14,FINAL,Sunday,December 12th,PHI,30.0,DAL,27.0
2010,WEEK 14,FINAL,Monday,December 13th,BAL,34.0,HOU,28.0
2010,WEEK 14,FINAL,Monday,December 13th,NYG,21.0,MIN,3.0
2010,WEEK 15,FINAL,Thursday,December 16th,SF,7.0,SD,34.0
2010,WEEK 15,FINAL,Sunday,December 19th,KC,27.0,STL,13.0
2010,WEEK 15,FINAL,Sunday,December 19th,BUF,17.0,MIA,14.0
2010,WEEK 15,FINAL,Sunday,December 19th,CLE,17.0,CIN,19.0
2010,WEEK 15,FINAL,Sunday,December 19th,JAC,24.0,IND,34.0
2010,WEEK 15,FINAL,Sunday,December 19th,HOU,17.0,TEN,31.0
2010,WEEK 15,FINAL,Sunday,December 19th,WAS,30.0,DAL,33.0
2010,WEEK 15,FINAL,Sunday,December 19th,PHI,38.0,NYG,31.0
2010,WEEK 15,FINAL,Sunday,December 19th,ARI,12.0,CAR,19.0
2010,WEEK 15,FINAL,Sunday,December 19th,DET,23.0,TB,20.0
2010,WEEK 15,FINAL,Sunday,December 19th,NO,24.0,BAL,30.0
2010,WEEK 15,FINAL,Sunday,December 19th,ATL,34.0,SEA,18.0
2010,WEEK 15,FINAL,Sunday,December 19th,NYJ,22.0,PIT,17.0
2010,WEEK 15,FINAL,Sunday,December 19th,DEN,23.0,OAK,39.0
2010,WEEK 15,FINAL,Sunday,December 19th,GB,27.0,NE,31.0
2010,WEEK 15,FINAL,Monday,December 20th,CHI,40.0,MIN,14.0
2010,WEEK 16,FINAL,Thursday,December 23rd,CAR,3.0,PIT,27.0
2010,WEEK 16,FINAL,Saturday,December 25th,DAL,26.0,ARI,27.0
2010,WEEK 16,FINAL,Sunday,December 26th,NYJ,34.0,CHI,38.0
2010,WEEK 16,FINAL,Sunday,December 26th,NE,34.0,BUF,3.0
2010,WEEK 16,FINAL,Sunday,December 26th,BAL,20.0,CLE,10.0
2010,WEEK 16,FINAL,Sunday,December 26th,TEN,14.0,KC,34.0
2010,WEEK 16,FINAL,Sunday,December 26th,SEA,15.0,TB,38.0
2010,WEEK 16,FINAL,Sunday,December 26th,SF,17.0,STL,25.0
2010,WEEK 16,FINAL,Sunday,December 26th,DET,34.0,MIA,27.0
2010,WEEK 16,FINAL,Sunday,December 26th,WAS,20.0,JAC,17.0
2010,WEEK 16,FINAL,Sunday,December 26th,HOU,23.0,DEN,24.0
2010,WEEK 16,FINAL,Sunday,December 26th,IND,31.0,OAK,26.0
2010,WEEK 16,FINAL,Sunday,December 26th,NYG,17.0,GB,45.0
2010,WEEK 16,FINAL,Sunday,December 26th,SD,20.0,CIN,34.0
2010,WEEK 16,FINAL,Monday,December 27th,NO,17.0,ATL,14.0
2010,WEEK 16,FINAL,Tuesday,December 28th,MIN,24.0,PHI,14.0
2010,WEEK 17,FINAL,Sunday,January 2nd,MIA,7.0,NE,38.0
2010,WEEK 17,FINAL,Sunday,January 2nd,BUF,7.0,NYJ,38.0
2010,WEEK 17,FINAL,Sunday,January 2nd,CIN,7.0,BAL,13.0
2010,WEEK 17,FINAL,Sunday,January 2nd,PIT,41.0,CLE,9.0
2010,WEEK 17,FINAL,Sunday,January 2nd,JAC,17.0,HOU,34.0
2010,WEEK 17,FINAL,Sunday,January 2nd,TEN,20.0,IND,23.0
2010,WEEK 17,FINAL,Sunday,January 2nd,OAK,31.0,KC,10.0
2010,WEEK 17,FINAL,Sunday,January 2nd,DAL,14.0,PHI,13.0
2010,WEEK 17,FINAL,Sunday,January 2nd,NYG,17.0,WAS,14.0
2010,WEEK 17,FINAL,Sunday,January 2nd,MIN,13.0,DET,20.0
