Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason?
2021,Week 10,FINAL,SUN,11/14,Buccaneers,3-1,19,0.0,Football Team,2-2,29,1.0,,,0
2021,Week 10,FINAL,SUN,11/14,Falcons,1-3,3,0.0,Cowboys,3-1,43,1.0,,,0
2021,Week 10,FINAL,SUN,11/14,Saints,2-2,21,0.0,Titans,2-2,23,1.0,,,0
2021,Week 10,FINAL,SUN,11/14,Jaguars,0-4,17,0.0,Colts,1-3,23,1.0,,,0
2021,Week 10,FINAL,SUN,11/14,Lions,0-4,16,0.0,Steelers,1-3,16,0.0,,,0
2021,Week 10,FINAL,SUN,11/14,Browns,3-1,7,0.0,Patriots,1-3,45,1.0,,,0
2021,Week 10,FINAL,SUN,11/14,Vikings,1-3,27,1.0,Chargers,3-1,20,0.0,,,0
2021,Week 10,FINAL,SUN,11/14,Panthers,3-1,34,1.0,Cardinals,4-0,10,0.0,,,0
2021,Week 10,FINAL,SUN,11/14,Eagles,1-3,30,1.0,Broncos,3-1,13,0.0,,,0
2021,Week 10,FINAL,SUN,11/14,Seahawks,2-2,0,0.0,Packers,3-1,17,1.0,,,0
2021,Week 10,FINAL,SUN,11/14,Chiefs,2-2,41,1.0,Raiders,3-1,14,0.0,,,0
2021,Week 10,FINAL,MON,11/15,Rams,3-1,10,0.0,49ers,2-2,31,1.0,,,0
2021,Week 10,BYE,,,Texans,2-2,,,,,,,,,0
2021,Week 10,BYE,,,Bears,0-4,,,,,,,,,0
2021,Week 10,BYE,,,Bengals,1-3,,,,,,,,,0
2021,Week 10,BYE,,,Giants,1-3,,,,,,,,,0
2021,Week 11,FINAL,THU,11/18,Patriots,1-3,25,1.0,Falcons,1-3,0,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Saints,2-2,29,0.0,Eagles,1-3,40,1.0,,,0
2021,Week 11,FINAL,SUN,11/21,Dolphins,1-3,24,1.0,Jets,1-3,17,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Football Team,2-2,27,1.0,Panthers,3-1,21,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Colts,1-3,41,1.0,Bills,3-1,15,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Lions,0-4,10,0.0,Browns,3-1,13,1.0,,,0
2021,Week 11,FINAL,SUN,11/21,49ers,2-2,30,1.0,Jaguars,0-4,10,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Texans,1-3,22,1.0,Titans,2-2,13,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Packers,3-1,31,0.0,Vikings,1-3,34,1.0,,,0
2021,Week 11,FINAL,SUN,11/21,Ravens,3-1,16,1.0,Bears,2-2,13,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Bengals,3-1,32,1.0,Raiders,3-1,13,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Cardinals,4-0,23,1.0,Seahawks,2-2,13,0.0,,,0
2021,Week 11,FINAL,SUN,11/21,Cowboys,3-1,9,0.0,Chiefs,2-2,19,1.0,,,0
2021,Week 11,FINAL,SUN,11/21,Steelers,1-3,37,0.0,Chargers,3-1,41,1.0,,,0
2021,Week 11,FINAL,MON,11/22,Giants,1-3,10,0.0,Buccaneers,3-1,30,1.0,,,0
2021,Week 11,BYE,,,Broncos,1-3,,,,,,,,,0
2021,Week 11,BYE,,,Rams,2-2,,,,,,,,,0
2021,Week 12,FINAL,THU,11/25,Bears,2-2,16,1.0,Lions,0-4,14,0.0,,,0
2021,Week 12,FINAL,THU,11/25,Raiders,3-1,36,1.0,Cowboys,3-1,33,0.0,,,0
2021,Week 12,FINAL,THU,11/25,Bills,3-1,31,1.0,Saints,2-2,6,0.0,,,0
2021,Week 12,FINAL,SUN,11/28,Buccaneers,3-1,38,1.0,Colts,1-3,31,0.0,,,0
2021,Week 12,FINAL,SUN,11/28,Jets,1-3,21,1.0,Texans,1-3,14,0.0,,,0
2021,Week 12,FINAL,SUN,11/28,Eagles,1-3,7,0.0,Giants,1-3,13,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Panthers,3-1,10,0.0,Dolphins,1-3,33,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Titans,2-2,13,0.0,Patriots,1-3,36,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Steelers,1-3,10,0.0,Bengals,3-1,41,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Falcons,1-3,21,1.0,Jaguars,0-4,14,0.0,,,0
2021,Week 12,FINAL,SUN,11/28,Chargers,3-1,13,0.0,Broncos,3-1,28,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Rams,3-1,28,0.0,Packers,3-1,36,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Vikings,1-3,26,0.0,49ers,2-2,34,1.0,,,0
2021,Week 12,FINAL,SUN,11/28,Browns,3-1,10,0.0,Ravens,3-1,16,1.0,,,0
2021,Week 12,FINAL,MON,11/29,Seahawks,2-2,15,0.0,Football Team,2-2,17,1.0,,,0
2021,Week 12,BYE,,,Cardinals,1-3,,,,,,,,,0
2021,Week 12,BYE,,,Chiefs,3-1,,,,,,,,,0
2021,Week 13,FINAL,THU,12/02,Cowboys,3-1,27,1.0,Saints,2-2,17,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Giants,1-3,9,0.0,Dolphins,1-3,20,1.0,,,0
2021,Week 13,FINAL,SUN,12/05,Colts,1-3,31,1.0,Texans,1-3,0,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Vikings,1-3,27,0.0,Lions,0-4,29,1.0,,,0
2021,Week 13,FINAL,SUN,12/05,Eagles,1-3,33,1.0,Jets,1-3,18,0.0,,,0
2021,Week 13,FINAL,SUN,12/05,Cardinals,4-0,33,1.0,Bears,2-2,22,0.0,,,0
